latitude,longitude,weight
49.24092121614005,-123.14410065306872,3.25
49.24092576675491,-123.05615728888492,1.3375
49.24092824410649,-123.05616271146293,2.044642857142857
49.24093032493318,-123.11824615763466,2.125
49.24093208742862,-123.18518325133296,3.25
49.240932836274474,-123.072139702919,3.25
49.240936279266485,-123.13995965867399,6.625
49.24093779859198,-123.03743806976792,2.875
49.240941608306436,-123.1408542604136,2.125
49.24094515685172,-123.14145066121331,6.625
49.240948142222365,-123.14543318096553,3.25
49.24095043407146,-123.0562116052418,4.9375
49.240954007665174,-123.05621944152057,3.25
49.24095455636568,-123.0512208298491,6.625
49.24095498438088,-123.03248479061386,1.0
49.240961906600916,-123.03741348813202,1.0
49.24096444719911,-123.05602201152287,5.5
49.24096717524311,-123.05805210368375,3.25
49.24097151888916,-123.11825382718517,3.25
49.24097172670476,-123.04739947578828,3.25
49.24097794105763,-123.10151620189997,6.625
49.24098766803919,-123.105409816687,4.75
49.240987914483085,-123.11695491962031,3.25
49.24099089882456,-123.0505861711623,2.125
49.24099447751278,-123.04549537015832,3.25
49.240995407364935,-123.05057766486387,3.25
49.24099787717783,-123.06277338612773,3.25
49.2409997686289,-123.05632023537021,2.96875
49.24100177061088,-123.13926545671586,1.675
49.24100214275128,-123.10265226444379,3.25
49.24100233616933,-123.10695463028611,3.25
49.241002712937224,-123.13939107184808,2.125
49.2410037692614,-123.06526949439012,3.25
49.241005535598084,-123.05633290181397,3.25
49.241006516998816,-123.10151533862968,1.0
49.24101167645926,-123.11758659916045,3.25
49.24101169638833,-123.0373627227106,1.0
49.24101510868216,-123.02927025448004,2.125
49.241015371039616,-123.02662789498885,3.25
49.24101635416521,-123.07226382691236,2.6875
49.24101820063596,-123.04562088215238,3.25
49.241019362429064,-123.10528294039582,3.25
49.24102829531374,-123.11693330562855,3.25
49.241030025872355,-123.07903106440503,6.625
49.24103686427922,-123.03877906158898,3.25
49.24104097615944,-123.05049172990151,3.25
49.24104289697706,-123.0721377159263,2.5
49.24104404153965,-123.07628351419626,2.125
49.24104418079962,-123.05641799718815,7.75
49.241045055501615,-123.14249575858038,6.625
49.24104889991902,-123.11856240243661,3.25
49.24104946171187,-123.05446719345447,4.375
49.24105155130995,-123.02671526154683,4.375
49.24105626611248,-123.09029156443948,5.21875
49.24106336351495,-123.05022345076334,3.25
49.241067539404845,-123.18202229589619,6.625
49.24107278940228,-123.11834227617793,5.5
49.24107414704501,-123.07640838460982,3.25
49.241080812025736,-123.05446697102472,1.0
49.241081573340956,-123.11854837272155,5.5
49.241085168398826,-123.04396911258115,3.25
49.241089098759545,-123.11853610038669,2.446428571428571
49.241093218515786,-123.05292002358478,3.625
49.241099733169435,-123.12057504500544,1.0
49.241102269298324,-123.06526407801894,3.25
49.24110293926882,-123.02707478811973,6.625
49.241104288420715,-123.0815553577716,3.25
49.24110536663927,-123.0326130366717,3.25
49.24110539583552,-123.10706891022015,3.25
49.24110593766067,-123.06532596461132,5.5
49.24110812256079,-123.17858594095543,1.0
49.24110984633643,-123.05443754650595,3.25
49.24111022760557,-123.03726225824467,3.25
49.24112232449518,-123.04537327373663,1.0
49.24112685911825,-123.04537067034663,4.375
49.241127810533634,-123.0840126062267,3.25
49.241133203132335,-123.12078815113696,1.0
49.24113482682623,-123.12357108211752,4.375
49.24113723551613,-123.02995699433099,1.0
49.241137796708436,-123.04535850678592,3.25
49.24114169726329,-123.0735413099789,6.625
49.24115365246531,-123.1015108922286,2.125
49.241156236565004,-123.15019541889674,6.625
49.24115673462499,-123.04390024925321,3.25
49.24115712513443,-123.0801148441794,3.25
49.24115896294752,-123.144216847608,2.125
49.241159126246366,-123.03001276756657,2.125
49.24115949273085,-123.03721202654839,1.0
49.241160368594265,-123.12063679695105,5.5
49.24116256481712,-123.03298636422043,2.96875
49.24116717013326,-123.05284938149018,4.375
49.24116844481351,-123.15195573063733,3.25
49.24116859862694,-123.12063480020149,1.0
49.24117059652078,-123.03300576955182,4.375
49.24117681354738,-123.15623900466652,5.5
49.24117797264166,-123.10151016036127,7.75
49.2411784565644,-123.04539165080472,5.5
49.241182774985866,-123.15136176185993,4.375
49.24118279937232,-123.04538959952109,3.25
49.24118291741046,-123.15116367378465,3.25
49.24118292858157,-123.1566076664881,6.625
49.24118322621961,-123.03296031762103,4.375
49.241186380864505,-123.06792048582942,3.25
49.24118647043941,-123.15747949886087,1.0
49.241187682657404,-123.07627984060505,2.125
49.241189443080586,-123.05282810799481,2.5
49.24119062338954,-123.15211028153541,1.0
49.24119148892736,-123.08154934244098,6.625
49.241199390581556,-123.15759869314104,4.375
49.241201959146636,-123.1204280058271,3.25
49.24120704526167,-123.0593457386059,3.25
49.241208808250235,-123.03566042515685,6.625
49.24120964267903,-123.03301337917111,5.5
49.241209851934826,-123.05295678578172,6.625
49.24121402431624,-123.15465181911728,3.25
49.24121403870368,-123.02893336352675,2.125
49.241214186273,-123.02710852176133,6.625
49.241215722357694,-123.14408898739588,3.25
49.241216398784566,-123.09028657670795,2.125
49.24121647028756,-123.05280228664232,1.75
49.24121674359113,-123.15474249699854,3.25
49.24121701436926,-123.0565781489419,3.25
49.241217402722775,-123.03300130691282,2.6875
49.2412243836908,-123.12356833807056,2.40625
49.24122458871226,-123.12783588043567,5.5
49.24122904863006,-123.10398494013995,4.375
49.241229182813264,-123.1593821564372,4.9375
49.2412295473439,-123.15516840999014,6.625
49.24123030758814,-123.0566074186944,6.625
49.24123512452183,-123.10150843380609,7.75
49.24123893123252,-123.15251366892186,3.25
49.24124091354158,-123.15291941307987,3.25
49.24124491708899,-123.1527244305726,3.25
49.241247709045076,-123.16109647549222,3.8125
49.241247962615084,-123.16112299009401,3.25
49.241248098810985,-123.037197200684,3.25
49.24125168081517,-123.13926108585241,1.0
49.24125660058622,-123.05007738617672,5.5
49.241258579665505,-123.05852625986985,7.75
49.24125881802917,-123.1622631620377,3.25
49.2412597824894,-123.15628059707794,1.0
49.24126057592526,-123.10263921554449,3.25
49.24126401482787,-123.0722593221259,3.25
49.24126585428815,-123.16296280340471,6.625
49.241267949427545,-123.15677310005601,1.0
49.241271709101824,-123.08275272526771,2.125
49.24127388720807,-123.15713128513656,3.8125
49.24127462957556,-123.15717605965202,6.625
49.24127581507131,-123.1572475059848,3.25
49.24127672352044,-123.04263314566572,5.5
49.24127724146615,-123.16406918964958,3.25
49.2412818006526,-123.1236294030037,3.25
49.24128473769,-123.05288524608042,3.25
49.241286160506,-123.16493635736595,5.5
49.241287270041695,-123.12508733861569,3.25
49.24129741817906,-123.04261306690987,2.125
49.241298700281234,-123.16623267538894,2.125
49.24130300299898,-123.15887617525352,2.125
49.24130721568532,-123.06664632698262,1.0
49.24131104859442,-123.05002172777372,4.75
49.241311861744386,-123.17017766411222,3.25
49.24131203551773,-123.17004987799466,6.625
49.241313572197015,-123.18530835393456,1.0
49.24131376325117,-123.17064423216665,2.125
49.24131462342855,-123.16813489130568,3.8125
49.24131468084806,-123.16809048749084,3.25
49.241319260897306,-123.1717473531197,4.9375
49.24131954556485,-123.14556487742655,3.25
49.241322278520705,-123.17235396112868,5.5
49.24132229148285,-123.08154032009557,3.25
49.24132261173046,-123.08154029589363,6.625
49.24132635579615,-123.17318479941852,6.625
49.24132666895262,-123.16074994383098,2.125
49.24132757727961,-123.12377488369586,1.0
49.241328206358574,-123.15289133883098,3.25
49.24133051005895,-123.12068926770613,2.125
49.24133358705744,-123.17473202229895,1.0
49.24133439850133,-123.1656278997373,3.25
49.24133475118863,-123.16159844538691,3.25
49.241335388922344,-123.17511868896977,6.625
49.24133554410933,-123.1751516082086,3.25
49.24133602266784,-123.12404181111846,6.625
49.24133650383497,-123.08274990587124,3.25
49.24133664416744,-123.17538762623971,4.9375
49.24133868502701,-123.17582564400102,3.25
49.24133912717694,-123.03022704790025,3.25
49.241340785874954,-123.17627749525619,4.375
49.24134100374135,-123.04855189208644,1.0
49.24134372912305,-123.17691067921497,3.25
49.24134524644353,-123.17723768032303,2.125
49.2413453436721,-123.12433539753299,7.75
49.24134790792124,-123.03717565683709,4.375
49.24135102219359,-123.09872316614316,4.375
49.24135260593916,-123.1267241839456,7.1875
49.241357233398546,-123.07761362246754,3.8125
49.24135744109618,-123.05710781920205,2.8482142857142856
49.241357450906314,-123.1799395857309,6.625
49.24135905465473,-123.07889947369472,3.25
49.24136218065046,-123.08141181589752,3.25
49.24136230696176,-123.06652002390773,4.0
49.24136267732064,-123.0483663934978,3.625
49.241363483064845,-123.16445594626094,2.125
49.24136486400567,-123.07366094602604,3.25
49.241366563871644,-123.18203598344235,4.375
49.24136840323996,-123.16493438502155,3.25
49.24137289091767,-123.11858919318117,1.0
49.241373094121336,-123.18382279408465,3.25
49.241373142220375,-123.0801200377916,3.25
49.24137379231265,-123.18401423795886,6.625
49.24137432639761,-123.0827482627511,3.25
49.24137632512854,-123.03762747253248,6.625
49.24137834889946,-123.03954284463812,2.125
49.24137910773945,-123.05715549462396,2.4625
49.24138195624288,-123.08400079638099,3.25
49.24138235763757,-123.16638841095559,3.25
49.24138877636159,-123.1873017014603,3.25
49.24138936933833,-123.16716983552281,3.25
49.241392898661424,-123.1786451983019,3.25
49.241393764943204,-123.1883039151295,3.25
49.24139451852817,-123.16987975619497,2.125
49.241395223771086,-123.17048488428016,3.25
49.24139969768441,-123.1713824362298,3.25
49.24140088431539,-123.12793695184384,3.25
49.241401259843904,-123.17169584896499,3.25
49.241402201959175,-123.03289669905988,3.25
49.24140308725908,-123.19049172712613,3.25
49.241404357305036,-123.12802633637061,4.9375
49.24140562060196,-123.19107275175388,1.5625
49.24141056873203,-123.17360348927846,6.625
49.24141122937918,-123.05767026776974,4.9375
49.241411308281045,-123.19228123001432,1.0
49.24141657072958,-123.17488847199918,4.9375
49.24141864603387,-123.193835579645,2.125
49.24141904410726,-123.17541909200533,6.625
49.24141926162475,-123.17546540378132,2.125
49.241419398775925,-123.1852454004401,2.6875
49.241419399679856,-123.1852453976958,2.96875
49.2414198171346,-123.19407244783932,2.125
49.24142100144666,-123.19431186870523,3.25
49.24142164081299,-123.1263891708867,3.25
49.241422831444396,-123.05501616435943,6.625
49.24142301928224,-123.07633089112694,5.5
49.24142310928338,-123.1285087533699,6.625
49.24142366343916,-123.19485056328227,3.25
49.24142434907452,-123.17655901230722,3.25
49.241429069515824,-123.17757567881176,3.625
49.241431044482425,-123.19634693752417,3.25
49.241431478683936,-123.12783641445749,5.5
49.24143184759067,-123.10263057042377,2.6875
49.24143301728025,-123.12068395892071,4.9375
49.24143339348852,-123.12668364511026,6.625
49.24143456498564,-123.10275612641092,3.25
49.24143611662683,-123.17912136209888,3.25
49.2414376989154,-123.12782420052736,1.0
49.24143769981187,-123.12782420327736,3.25
49.24143834919291,-123.06062360381708,2.125
49.24144176770395,-123.18041031260069,3.25
49.24144344322765,-123.07627330484324,2.125
49.241443516258386,-123.05729732246148,4.0
49.24144383399659,-123.12694529764927,1.0
49.24144575037152,-123.19361626436469,3.25
49.241448007533045,-123.07365870667032,1.0
49.24144927423116,-123.06176418902146,2.125
49.24145029639276,-123.06186785254373,3.25
49.241450763341405,-123.061919722719,2.125
49.2414515360207,-123.06200025035204,3.25
49.241455724929,-123.06243817073266,4.375
49.24145724727307,-123.12068270456581,2.125
49.241457680573234,-123.03368787673573,3.25
49.241458107360216,-123.12940941361951,6.625
49.24145818445802,-123.062695190414,3.25
49.241458700225024,-123.06274923958895,3.25
49.241460115942935,-123.06307159677361,3.25
49.241460455714424,-123.18522580219373,2.125
49.241461987228746,-123.18552651032151,6.625
49.24146385220432,-123.11858606978942,4.9375
49.24146469770859,-123.17030431540404,3.25
49.24146685597519,-123.03983283968199,6.625
49.24146758560124,-123.12965334445911,3.25
49.24147224283687,-123.06468788892187,6.625
49.24147440925785,-123.1967991757282,3.25
49.24147757839684,-123.06503310260634,1.0
49.24147818738864,-123.18881188969331,6.625
49.24147986267592,-123.18920422881357,4.9375
49.24148165750005,-123.18962596054051,2.125
49.24148246400686,-123.06536887743678,2.125
49.241482578353185,-123.18984191661576,6.625
49.24148401113378,-123.03633069559756,3.25
49.24148796677734,-123.02433890083961,3.25
49.24149232066209,-123.19201712804275,4.375
49.241493722102085,-123.03767680456184,1.0
49.24149462745723,-123.13035406016601,6.625
49.24149504222795,-123.05741078499624,2.125
49.24149626852798,-123.06524241094563,3.25
49.24149627887337,-123.19285936655285,1.0
49.241496807688726,-123.05405514354341,2.125
49.241498997029865,-123.19343840654253,6.625
49.241499228056895,-123.06536795435589,2.125
49.24150059786013,-123.06282939902256,3.25
49.241500711190525,-123.04894701355325,2.6875
49.24150129519098,-123.03972560005384,3.25
49.241502417953164,-123.05744772121673,4.12890625
49.24150291981938,-123.13057182741142,3.25
49.24150336815712,-123.0278076212617,3.25
49.24150350748087,-123.12845732450437,6.625
49.24150354797466,-123.1943707748877,6.625
49.24150511775047,-123.02511751584996,1.0
49.241508431116735,-123.06276614323366,6.625
49.24151051999354,-123.19578310184636,6.625
49.24151122961894,-123.0628916945645,2.6875
49.241512741736635,-123.1300494705484,7.75
49.24151280619584,-123.06798661033035,3.25
49.24151478518876,-123.06652483934322,2.8
49.241518302004,-123.06014089823523,3.25
49.24151888474985,-123.130117229812,5.5
49.24151972613486,-123.06531277191947,5.5
49.24152086608007,-123.0574318581749,2.2857142857142856
49.24152189682202,-123.06075745027928,3.25
49.24152200650531,-123.08024925693495,2.6875
49.24152252211661,-123.0575746002519,3.25
49.24152289933032,-123.06530379937495,2.125
49.24152839792727,-123.13124105134762,6.625
49.241531271722316,-123.03096092149214,2.125
49.2415346104009,-123.0574200040556,3.25
49.241539140012335,-123.07225438888196,6.625
49.24154007035145,-123.05755951105607,2.125
49.24154070366354,-123.05741480010917,2.5
49.24154149721769,-123.08286666564777,3.25
49.241542552873064,-123.10526292416637,3.25
49.2415428839965,-123.05252829339426,3.25
49.241543305607706,-123.07075471725875,3.25
49.2415440387585,-123.05751855846597,4.375
49.241546657518356,-123.0707968332871,4.375
49.241550061686794,-123.05753177365193,1.375
49.24155505958838,-123.06793605570432,3.8125
49.24156151568239,-123.14679340711592,3.25
49.241561965170234,-123.03652057351094,2.125
49.24156560447812,-123.05398716634025,3.25
49.2415658531628,-123.03676651202787,3.8125
49.24157037516365,-123.03106055831948,6.625
49.24157069690517,-123.04888101426293,4.375
49.24157126132312,-123.1442005714455,4.9375
49.24157508252955,-123.10262333854345,1.0
49.24157672232288,-123.03373835191447,2.125
49.241578035787995,-123.10149807714117,4.9375
49.24157998982932,-123.14900343050482,3.25
49.24158129567943,-123.037890013099,1.0
49.24158196349096,-123.07316364235906,3.25
49.24158513149622,-123.07352937022627,1.375
49.241586691095016,-123.1306080885068,2.125
49.24158777135806,-123.07357072293338,1.0
49.24159307287178,-123.10745445050003,3.25
49.24159644510998,-123.03678898895801,1.5625
49.24159921648299,-123.03816998055032,4.375
49.24160423556572,-123.0367815196209,2.875
49.241606864050596,-123.13330439025076,1.5625
49.241609198116656,-123.07219030612822,2.125
49.24161029859282,-123.13231050014313,3.25
49.24161312858593,-123.04490472898514,2.125
49.241615403373274,-123.13136225781501,6.625
49.241617430209146,-123.02545990637597,6.625
49.241618189017906,-123.07482384310184,3.25
49.241618771818715,-123.10149684172806,4.4453125
49.24162078447581,-123.0450455667087,6.625
49.24162150520074,-123.09871190255485,3.25
49.24162268838327,-123.07359723381428,5.5
49.24162374648933,-123.09883748121094,3.25
49.241626188337314,-123.07576260268327,6.625
49.2416291968079,-123.0735910061982,3.25
49.24163005594316,-123.04639549726977,3.25
49.24163126425777,-123.03683296846616,5.5
49.24163170875579,-123.13179058718222,2.125
49.24163407832901,-123.08594544049214,3.25
49.24163518766403,-123.10149635055882,2.125
49.241637644630146,-123.0763107171716,4.375
49.241639600712546,-123.06400211975325,3.25
49.241641721188365,-123.05525824672408,3.25
49.24164340627116,-123.06412761096755,4.375
49.24164411125482,-123.13237292767003,2.125
49.24164704683145,-123.02839018921128,2.5
49.241648998816196,-123.07488600014791,3.25
49.24165068784084,-123.08748683028915,3.25
49.241651750186456,-123.07225203352661,3.25
49.24165618369041,-123.10137006644354,4.15
49.24165864312224,-123.13466963957829,3.25
49.24165911840165,-123.09027277836647,7.75
49.241659326637965,-123.07281974802939,3.8125
49.24166127655055,-123.06523717687034,3.25
49.24166233816523,-123.03832396115723,6.625
49.24167100651935,-123.08953182467697,3.25
49.24167466403788,-123.13510382225722,7.1875
49.24167488572893,-123.07633127931356,5.5
49.241675584239566,-123.04340098382768,3.25
49.2416787672213,-123.09031354893523,3.25
49.24167919882557,-123.07633010032568,4.375
49.24168166580628,-123.15058444466199,6.625
49.241682076627896,-123.08273487354818,4.9375
49.24168211345641,-123.03422080558394,1.0
49.24168231016177,-123.13312156851944,3.25
49.241682859181495,-123.08784499852511,3.25
49.241685285346875,-123.04940358046103,4.9375
49.24168861072999,-123.1424464891137,3.25
49.241689063871114,-123.06399862127242,3.25
49.24169672917815,-123.02847487455577,3.25
49.24170097535176,-123.02852057274865,2.6875
49.24170214132689,-123.10274261331448,3.25
49.24170355333518,-123.04944876550586,3.25
49.24170398431705,-123.0827339195973,6.625
49.24170833195978,-123.07074787080568,6.625
49.241708696530125,-123.14419512723045,2.5
49.24171230842879,-123.14544561346183,6.625
49.24171530569384,-123.04683004479902,2.125
49.24171733077422,-123.13404313865495,2.125
49.24171747339046,-123.08025395763141,3.25
49.24172205578654,-123.0863911039869,3.25
49.241725417547514,-123.0867293377636,1.0
49.241726135344074,-123.0495046297452,1.0
49.24172647565913,-123.04089100853584,4.375
49.24172665839968,-123.03848156456849,2.125
49.24173101547115,-123.14557159734792,3.25
49.24173305379065,-123.08749733602863,2.125
49.241735702923805,-123.03850372637852,2.125
49.241739731118926,-123.03124770388546,3.25
49.24173994142108,-123.06810260759312,2.125
49.24174156149723,-123.0285074895452,5.5
49.24174165611448,-123.04930389894261,3.25
49.24174273864946,-123.03852096548545,2.875
49.24174309854743,-123.0285048004219,2.5
49.241746099524256,-123.13680853642016,5.5
49.24174807994481,-123.06938364399511,2.125
49.24175032505331,-123.07352436323659,3.25
49.241754915077834,-123.08969756854684,4.375
49.241760973900654,-123.15216839160966,3.25
49.241766985252525,-123.04960567919599,3.25
49.241770422725985,-123.13757353381818,3.25
49.24177092736424,-123.03859003465395,3.25
49.24177141345444,-123.06275246869012,4.75
49.24177304840365,-123.13016477904408,6.625
49.24177310446558,-123.0434556251038,1.0
49.24177378492195,-123.04215074702249,3.25
49.24177403947637,-123.04697560403845,6.625
49.241778293811876,-123.06660551029925,1.0
49.24178069905698,-123.1368614993724,3.25
49.24178131825163,-123.0342241411616,4.375
49.24179263361375,-123.13224557656513,6.625
49.241798171119186,-123.06058801762985,3.25
49.24180187816169,-123.05812089290951,3.25
49.24180472946472,-123.0987042732762,6.625
49.24180538672942,-123.06275070648907,5.5
49.241805507089104,-123.04066627922832,2.6875
49.241807824495886,-123.06950789001252,3.25
49.241808499227126,-123.04958880035643,3.25
49.241813408841544,-123.0578886188205,6.625
49.241814125902216,-123.06809981488787,2.125
49.24181906650244,-123.07086894353922,3.25
49.24181977678739,-123.05810142025504,2.125
49.241821681151045,-123.05812631266072,3.25
49.24182376345378,-123.03871949729688,2.875
49.24182436692939,-123.1440648788224,5.875
49.24182491078005,-123.07494261352699,4.375
49.241827705814075,-123.05813951700588,3.25
49.24182807434628,-123.02597333996843,2.6875
49.24183259936271,-123.0448433503128,6.625
49.24183697223954,-123.04953968048308,2.6875
49.24183739836914,-123.0406700766541,3.25
49.241838493396095,-123.0987028705401,3.25
49.24183997739217,-123.07773257610842,3.25
49.24184422409299,-123.02833586724924,2.125
49.2418463610949,-123.13934287596844,4.375
49.24184740704994,-123.05810044975367,5.5
49.24185146873654,-123.05819092994129,3.25
49.24185235119986,-123.04716968356156,3.25
49.241855161997826,-123.14025648239239,6.625
49.241855887935564,-123.13764332969168,3.25
49.24185875862729,-123.02866754416517,3.25
49.24185895520266,-123.09882768926747,2.125
49.2418610060756,-123.14086357556023,4.65625
49.24186115553835,-123.14087895083958,1.0
49.24186130947496,-123.0652316838971,3.25
49.24186379516101,-123.10148944556437,2.96875
49.2418644993532,-123.07212091510699,6.625
49.24186538369423,-123.05812794801189,5.5
49.241870487185814,-123.05812339279136,2.75
49.241870498876175,-123.05812339967437,2.5
49.241871851125325,-123.03883732540467,2.875
49.24187251217393,-123.1420592943956,3.25
49.24187598119704,-123.03444891352885,2.125
49.2418761321853,-123.14238491491984,3.8125
49.2418782222854,-123.07494072958092,3.25
49.24187967350884,-123.03796831090246,2.125
49.241881590772216,-123.13016043991071,3.8125
49.241883360331926,-123.05815544629007,5.5
49.24188395920277,-123.0735201529141,3.25
49.24188594967381,-123.1393230526526,5.5
49.241887094340605,-123.0788898941997,3.25
49.24188719888316,-123.13931280030536,3.25
49.241889136609494,-123.0580544263435,3.25
49.24189076216769,-123.07634535062756,5.5
49.24189301545759,-123.05599123919484,3.8125
49.24189436399149,-123.13980392723424,5.5
49.24189516217881,-123.05806763344673,1.5625
49.241895379248405,-123.04081214284403,3.25
49.241897038033635,-123.0902681163929,2.125
49.241900919013915,-123.03450812635371,6.625
49.24190290107016,-123.14406176741876,3.25
49.24190442973665,-123.05601490583881,2.125
49.24190528683309,-123.09882576214865,2.6875
49.241916501746395,-123.14235659756817,3.25
49.241918621820496,-123.04461308960302,2.125
49.24192109001175,-123.03455602080076,1.5625
49.24192688550823,-123.0379229918541,3.25
49.241927832638815,-123.14544917823336,3.25
49.24193551635686,-123.02623523623117,1.5625
49.241937328245506,-123.14024675734566,6.625
49.24193949320544,-123.04938318354789,3.25
49.241941693867204,-123.14070005318518,3.25
49.24194380736066,-123.04183689314631,3.25
49.241946275166356,-123.10260459201402,3.25
49.24194844165317,-123.02626673333859,2.125
49.24194854308994,-123.14553504356503,3.25
49.24195076325067,-123.06796900788713,3.25
49.24195103147285,-123.07073779265147,2.125
49.24195282422638,-123.0460824934252,3.25
49.24195899876484,-123.03905087388273,4.9375
49.24195939929027,-123.10172976220639,4.375
49.24196261846852,-123.03803706754634,4.375
49.24196280437741,-123.06535454185179,3.25
49.241964641721616,-123.05220133449421,3.25
49.24196600209828,-123.14412210276144,3.25
49.241967680985844,-123.03466664638991,3.25
49.24197007504587,-123.14677644739665,2.6875
49.241972983459135,-123.07224372319762,1.0
49.24197801362643,-123.09869706102089,2.125
49.24197809237715,-123.07760503886674,4.375
49.24198797987007,-123.13003051721958,3.25
49.24198839800429,-123.10143222126617,5.5
49.241990577347536,-123.0321312017438,1.0
49.241990866160876,-123.07351678354043,3.25
49.241994518621006,-123.14839951730228,3.8125
49.241994833102275,-123.14584920611274,5.5
49.24199649891665,-123.0474072022342,3.25
49.24199938094701,-123.13922872498405,3.25
49.241999750123725,-123.07224303134832,6.625
49.241999922970344,-123.14404940598467,4.375
49.2420006708746,-123.0347449837455,3.25
49.2420026276521,-123.14679719440439,5.5
49.2420030322923,-123.13244424801583,3.25
49.242011501495334,-123.07493602107286,3.25
49.24201353310233,-123.0321896950939,3.25
49.24201438358531,-123.06410135183997,3.25
49.24201996799323,-123.02644107735074,3.25
49.242024787722265,-123.06286499861451,3.25
49.24202681336123,-123.15218518645047,6.625
49.242036764774866,-123.15111620398827,4.375
49.24204240293165,-123.07073399803201,2.125
49.24204279333418,-123.0801361388311,2.125
49.242044122810874,-123.15160235447925,1.0
49.2420442040155,-123.14944887511662,5.5
49.24204491469685,-123.13452395852823,3.25
49.24205861429811,-123.04172547360984,6.625
49.24205988816112,-123.10329356056306,2.125
49.24205995288627,-123.10328153251815,1.0
49.242060369508565,-123.06659249311245,3.25
49.24206357594864,-123.03930713387297,3.8125
49.24206625870914,-123.06273714176658,1.0
49.24207005279639,-123.15315839336708,4.9375
49.24207226876069,-123.1025985470073,6.625
49.242075658743225,-123.0265768256325,3.25
49.24207666887029,-123.15359061799472,3.25
49.24208004321108,-123.04185351933535,3.25
49.242080583459774,-123.13015248478031,6.625
49.24208071987829,-123.05846649013871,2.125
49.24208920583606,-123.14402584147955,4.0
49.242090614217304,-123.02637668768735,6.625
49.24209164005616,-123.1441526892946,6.625
49.24209466363472,-123.15479581619455,6.625
49.242098513165104,-123.09026496377588,2.125
49.24209858765009,-123.06138235955665,3.25
49.24210597929623,-123.04458237526562,6.625
49.242109480418705,-123.15580302982544,3.25
49.242109498902735,-123.06396887634652,6.625
49.24211086991317,-123.153488241911,6.142857142857142
49.24211566816188,-123.08409238899344,1.0
49.24211619936125,-123.15348300064291,1.9
49.2421193570542,-123.08148533553032,2.6875
49.24211999871625,-123.06286004716037,1.0
49.24212896173797,-123.068087962699,2.125
49.24213009524255,-123.0790111017977,3.25
49.24213421991502,-123.14672286673218,4.375
49.242134289695784,-123.04605532921603,3.25
49.242135703932775,-123.11852392975027,3.25
49.24213784127544,-123.11860537079231,4.375
49.242141865921894,-123.15248071251543,1.0
49.242143468538856,-123.05881799780757,7.1875
49.24214400189712,-123.15561783814218,5.5
49.24214409942116,-123.05356509405941,3.25
49.24214511873313,-123.09869010568059,4.375
49.24214525922237,-123.18525215328312,5.5
49.24214592736633,-123.0679616590204,2.125
49.24214758381479,-123.15855180816861,2.125
49.24214993965972,-123.11906555717361,3.25
49.24215090613071,-123.04718660956159,3.25
49.242151772632745,-123.15885321366535,6.625
49.242152565390086,-123.15317389434539,3.25
49.24215277844519,-123.15318756223363,3.25
49.24215596156567,-123.15915461784022,1.0
49.242161813563705,-123.03232083498987,1.0
49.242162516816904,-123.1516390378306,5.5
49.242164778603104,-123.11817860227973,3.07
49.242165221254965,-123.11817851815624,2.8658536585365857
49.24216814255179,-123.06273184543117,3.25
49.24216885856958,-123.09745505749424,3.25
49.24217193348445,-123.085929556379,6.625
49.24217237927798,-123.09763726393632,1.0
49.24217277456309,-123.10135200784104,3.25
49.24217519563709,-123.09778302993261,3.25
49.24217707586132,-123.157761175747,5.5
49.24218271902352,-123.12492133310572,3.25
49.24218310456552,-123.03782541816516,2.125
49.24218518514678,-123.09678711661488,3.25
49.24218764024089,-123.05639039912023,2.125
49.24219205617475,-123.09865607234129,1.0
49.24219391492688,-123.04449841769731,3.8125
49.242194203147896,-123.14399813503265,1.75
49.2421946407843,-123.1560118742897,4.75
49.242195830713975,-123.04449659767026,1.0
49.24219619014399,-123.07480383495079,2.125
49.24219784289278,-123.04584489256185,3.25
49.24220063156024,-123.03521978432482,6.625
49.24220163887592,-123.03197893141262,3.25
49.242204206891365,-123.03635604833886,6.625
49.242206688183266,-123.03267550215666,1.0
49.24220670792486,-123.05642994838497,1.0
49.24221238265361,-123.16257505506009,6.625
49.24221464687974,-123.12051779691949,3.25
49.24221677322536,-123.07629735701728,4.375
49.24221742591464,-123.04157133850329,3.25
49.24221807143368,-123.05193860752468,2.6875
49.24221936368226,-123.12140811647453,7.75
49.24222166585035,-123.07085222814366,3.25
49.242224114303625,-123.04432144662371,1.0
49.24222562786985,-123.15824773640114,6.625
49.24223021489525,-123.0428672768232,3.25
49.242230895942726,-123.12057980619346,3.25
49.242230896843665,-123.12057980482177,2.125
49.24223221209058,-123.15872137414794,2.125
49.24223359461082,-123.07760150035652,6.625
49.24223500353685,-123.09874920041842,2.875
49.24223671408987,-123.03530546520211,2.53
49.242241444688254,-123.03554892225013,6.625
49.2422423834708,-123.06670975027212,2.125
49.24224349111388,-123.16408094029912,3.25
49.24224389046692,-123.10136995872408,2.125
49.242244538514896,-123.16419781748974,3.25
49.24224755358252,-123.09726914374517,3.25
49.242247618748806,-123.14967960525007,4.825
49.24224935664881,-123.02700022162868,3.25
49.242249493480934,-123.05331129918447,3.25
49.24225042254291,-123.16764924815267,3.25
49.242250854359355,-123.16801639436332,3.25
49.24225146285805,-123.16250126365546,5.5
49.24225248380261,-123.09752423425948,3.25
